complaint_id,precinct,borough,offense_level,offense_type,occurred_at,source
313217656,5,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-09-19T22:36:00,SOCRATA_qgea-i56i
313226558,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-19T12:30:00,SOCRATA_qgea-i56i
313227806,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-19T13:35:00,SOCRATA_qgea-i56i
313227807,5,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-09-20T04:30:00,SOCRATA_qgea-i56i
313229230,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-20T02:15:00,SOCRATA_qgea-i56i
313229231,5,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-09-19T12:30:00,SOCRATA_qgea-i56i
313231182,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-18T21:00:00,SOCRATA_qgea-i56i
313231183,5,MANHATTAN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-09-19T17:00:00,SOCRATA_qgea-i56i
313231184,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-18T11:00:00,SOCRATA_qgea-i56i
313233154,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-20T14:40:00,SOCRATA_qgea-i56i
313233155,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-20T13:00:00,SOCRATA_qgea-i56i
313234901,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-19T21:05:00,SOCRATA_qgea-i56i
313234902,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-20T14:10:00,SOCRATA_qgea-i56i
313239103,5,,MISDEMEANOR,PETIT LARCENY,2025-09-20T13:45:00,SOCRATA_qgea-i56i
313239104,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-20T18:54:00,SOCRATA_qgea-i56i
313241936,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-20T18:05:00,SOCRATA_qgea-i56i
313244352,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-20T23:10:00,SOCRATA_qgea-i56i
313246511,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-20T18:54:00,SOCRATA_qgea-i56i
313250996,5,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-09-21T00:01:00,SOCRATA_qgea-i56i
313256730,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-19T21:40:00,SOCRATA_qgea-i56i
313263808,5,MANHATTAN,FELONY,BURGLARY,2025-09-21T05:05:00,SOCRATA_qgea-i56i
313265680,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-21T14:02:00,SOCRATA_qgea-i56i
313271350,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-15T22:10:00,SOCRATA_qgea-i56i
313271351,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-17T14:00:00,SOCRATA_qgea-i56i
313274171,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-21T15:25:00,SOCRATA_qgea-i56i
313275546,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-16T11:00:00,SOCRATA_qgea-i56i
313278969,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-21T22:25:00,SOCRATA_qgea-i56i
313279483,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-19T19:15:00,SOCRATA_qgea-i56i
313279778,5,MANHATTAN,FELONY,ROBBERY,2025-09-21T23:35:00,SOCRATA_qgea-i56i
313284281,5,MANHATTAN,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-09-22T03:35:00,SOCRATA_qgea-i56i
313285017,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-19T14:00:00,SOCRATA_qgea-i56i
313285018,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-21T19:25:00,SOCRATA_qgea-i56i
313288791,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-19T14:36:00,SOCRATA_qgea-i56i
313301383,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-20T19:00:00,SOCRATA_qgea-i56i
313301384,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-19T14:00:00,SOCRATA_qgea-i56i
313301386,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-21T01:00:00,SOCRATA_qgea-i56i
313301387,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-18T13:10:00,SOCRATA_qgea-i56i
313301390,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-19T20:14:00,SOCRATA_qgea-i56i
313307055,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-21T14:00:00,SOCRATA_qgea-i56i
313309778,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-21T15:30:00,SOCRATA_qgea-i56i
313314808,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-22T18:12:00,SOCRATA_qgea-i56i
313319909,5,MANHATTAN,FELONY,MISCELLANEOUS PENAL LAW,2025-09-21T12:40:00,SOCRATA_qgea-i56i
313320191,5,MANHATTAN,FELONY,ROBBERY,2025-09-22T22:20:00,SOCRATA_qgea-i56i
313335114,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-22T18:50:00,SOCRATA_qgea-i56i
313339696,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-09-23T09:50:00,SOCRATA_qgea-i56i
313339697,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-09-23T09:50:00,SOCRATA_qgea-i56i
313352989,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-20T15:30:00,SOCRATA_qgea-i56i
313352990,5,MANHATTAN,FELONY,FORGERY,2025-09-23T14:55:00,SOCRATA_qgea-i56i
313356368,5,MANHATTAN,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,2025-09-22T14:20:00,SOCRATA_qgea-i56i
313359962,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-22T23:39:00,SOCRATA_qgea-i56i
313359963,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-23T08:00:00,SOCRATA_qgea-i56i
313359964,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-23T12:43:00,SOCRATA_qgea-i56i
313364111,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-23T10:28:00,SOCRATA_qgea-i56i
313364112,5,MANHATTAN,FELONY,DANGEROUS DRUGS,2025-09-23T17:30:00,SOCRATA_qgea-i56i
313364113,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-23T13:15:00,SOCRATA_qgea-i56i
313364114,5,MANHATTAN,FELONY,FORGERY,2025-09-23T17:00:00,SOCRATA_qgea-i56i
313366248,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-23T18:18:00,SOCRATA_qgea-i56i
313366249,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-22T12:30:00,SOCRATA_qgea-i56i
313366250,5,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-09-23T18:35:00,SOCRATA_qgea-i56i
313368648,5,MANHATTAN,FELONY,MISCELLANEOUS PENAL LAW,2025-09-23T15:40:00,SOCRATA_qgea-i56i
313370955,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-22T15:30:00,SOCRATA_qgea-i56i
313373532,5,MANHATTAN,FELONY,ROBBERY,2025-09-23T21:30:00,SOCRATA_qgea-i56i
313376454,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-22T23:07:00,SOCRATA_qgea-i56i
313386189,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-22T17:00:00,SOCRATA_qgea-i56i
313390719,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-24T05:20:00,SOCRATA_qgea-i56i
313393927,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-23T12:10:00,SOCRATA_qgea-i56i
313398502,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-23T14:26:00,SOCRATA_qgea-i56i
313404365,5,MANHATTAN,FELONY,MISCELLANEOUS PENAL LAW,2025-09-24T14:05:00,SOCRATA_qgea-i56i
313407821,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-24T01:53:00,SOCRATA_qgea-i56i
313407822,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-23T16:00:00,SOCRATA_qgea-i56i
313407823,5,MANHATTAN,FELONY,FORGERY,2025-09-24T14:50:00,SOCRATA_qgea-i56i
313407824,5,MANHATTAN,FELONY,FORGERY,2025-09-24T15:20:00,SOCRATA_qgea-i56i
313411583,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-24T14:40:00,SOCRATA_qgea-i56i
313411584,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-15T14:37:00,SOCRATA_qgea-i56i
313415210,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-24T10:53:00,SOCRATA_qgea-i56i
313420063,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-24T10:40:00,SOCRATA_qgea-i56i
313420064,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-24T18:15:00,SOCRATA_qgea-i56i
313422533,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-24T11:14:00,SOCRATA_qgea-i56i
313427416,5,MANHATTAN,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-09-24T15:00:00,SOCRATA_qgea-i56i
313430083,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-24T20:30:00,SOCRATA_qgea-i56i
313430343,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-09-24T23:00:00,SOCRATA_qgea-i56i
313451496,5,MANHATTAN,FELONY,FORGERY,2025-09-25T10:08:00,SOCRATA_qgea-i56i
313467929,5,MANHATTAN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-09-25T02:00:00,SOCRATA_qgea-i56i
313471755,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-25T10:25:00,SOCRATA_qgea-i56i
313475790,5,MANHATTAN,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-09-24T17:40:00,SOCRATA_qgea-i56i
313482384,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-22T18:30:00,SOCRATA_qgea-i56i
313487925,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-25T23:00:00,SOCRATA_qgea-i56i
313493232,5,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-09-25T01:00:00,SOCRATA_qgea-i56i
313502576,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-25T17:00:00,SOCRATA_qgea-i56i
313514742,5,MANHATTAN,FELONY,FORGERY,2025-09-25T12:35:00,SOCRATA_qgea-i56i
313514743,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-09-26T11:48:00,SOCRATA_qgea-i56i
313514744,5,MANHATTAN,FELONY,FORGERY,2025-09-26T16:21:00,SOCRATA_qgea-i56i
313514745,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-09-26T11:48:00,SOCRATA_qgea-i56i
313517213,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-09-26T11:48:00,SOCRATA_qgea-i56i
313517214,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-26T16:50:00,SOCRATA_qgea-i56i
313517215,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-25T17:40:00,SOCRATA_qgea-i56i
313517216,5,MANHATTAN,FELONY,FORGERY,2025-09-26T16:00:00,SOCRATA_qgea-i56i
313517217,5,MANHATTAN,FELONY,FORGERY,2025-09-26T16:20:00,SOCRATA_qgea-i56i
313517218,5,MANHATTAN,FELONY,DANGEROUS DRUGS,2025-09-26T16:57:00,SOCRATA_qgea-i56i
313517219,5,MANHATTAN,FELONY,FORGERY,2025-09-26T16:20:00,SOCRATA_qgea-i56i
313520050,5,MANHATTAN,MISDEMEANOR,DANGEROUS DRUGS,2025-09-26T17:29:00,SOCRATA_qgea-i56i
313520051,5,MANHATTAN,FELONY,DANGEROUS DRUGS,2025-09-26T17:23:00,SOCRATA_qgea-i56i
313523117,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-26T19:03:00,SOCRATA_qgea-i56i
313533623,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-09-27T00:42:00,SOCRATA_qgea-i56i
313534655,5,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-09-27T02:44:00,SOCRATA_qgea-i56i
313540004,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-27T16:20:00,SOCRATA_qgea-i56i
313541339,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-26T01:00:00,SOCRATA_qgea-i56i
313543335,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-26T20:48:00,SOCRATA_qgea-i56i
313545015,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-26T22:44:00,SOCRATA_qgea-i56i
313545016,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-26T14:49:00,SOCRATA_qgea-i56i
313546049,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-25T23:30:00,SOCRATA_qgea-i56i
313551301,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-27T01:50:00,SOCRATA_qgea-i56i
313551302,5,MANHATTAN,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-09-05T23:16:00,SOCRATA_qgea-i56i
313551303,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-26T18:19:00,SOCRATA_qgea-i56i
313551304,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-26T11:30:00,SOCRATA_qgea-i56i
313551305,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-09-27T14:29:00,SOCRATA_qgea-i56i
313554989,5,MANHATTAN,FELONY,FORGERY,2025-09-27T17:10:00,SOCRATA_qgea-i56i
313560302,5,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-09-27T17:21:00,SOCRATA_qgea-i56i
313563466,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-09-27T21:44:00,SOCRATA_qgea-i56i
313570532,5,MANHATTAN,FELONY,ROBBERY,2025-09-28T00:46:00,SOCRATA_qgea-i56i
313570533,5,MANHATTAN,MISDEMEANOR,DANGEROUS DRUGS,2025-09-28T02:25:00,SOCRATA_qgea-i56i
313582708,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-27T01:00:00,SOCRATA_qgea-i56i
313584070,5,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-09-26T19:27:00,SOCRATA_qgea-i56i
313585551,5,MANHATTAN,FELONY,MISCELLANEOUS PENAL LAW,2025-09-28T13:25:00,SOCRATA_qgea-i56i
313591869,5,MANHATTAN,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-09-10T11:30:00,SOCRATA_qgea-i56i
313594077,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-28T11:40:00,SOCRATA_qgea-i56i
313597038,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-27T13:00:00,SOCRATA_qgea-i56i
313598536,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-28T16:58:00,SOCRATA_qgea-i56i
313601187,5,MANHATTAN,FELONY,ROBBERY,2025-09-28T20:40:00,SOCRATA_qgea-i56i
313603219,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-09-28T17:37:00,SOCRATA_qgea-i56i
313606938,5,MANHATTAN,MISDEMEANOR,FRAUDS,2025-09-29T00:44:00,SOCRATA_qgea-i56i
313612138,5,MANHATTAN,MISDEMEANOR,CRIMINAL TRESPASS,2025-09-26T02:03:00,SOCRATA_qgea-i56i
313613153,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-28T13:56:00,SOCRATA_qgea-i56i
313613154,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-28T20:30:00,SOCRATA_qgea-i56i
313631523,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-29T08:54:00,SOCRATA_qgea-i56i
313631527,5,MANHATTAN,MISDEMEANOR,SEX CRIMES,2025-09-07T18:50:00,SOCRATA_qgea-i56i
313631528,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-29T14:00:00,SOCRATA_qgea-i56i
313638535,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-27T21:15:00,SOCRATA_qgea-i56i
313638536,5,MANHATTAN,FELONY,BURGLARY,2025-09-29T15:11:00,SOCRATA_qgea-i56i
313645529,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-28T19:30:00,SOCRATA_qgea-i56i
313647940,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-29T16:10:00,SOCRATA_qgea-i56i
313650143,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-27T03:22:00,SOCRATA_qgea-i56i
313654248,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-29T13:27:00,SOCRATA_qgea-i56i
313654249,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-24T10:00:00,SOCRATA_qgea-i56i
313655673,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-29T14:30:00,SOCRATA_qgea-i56i
313667452,5,MANHATTAN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-09-17T15:00:00,SOCRATA_qgea-i56i
313669947,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-30T02:00:00,SOCRATA_qgea-i56i
313676007,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-09-23T08:05:00,SOCRATA_qgea-i56i
313682231,5,MANHATTAN,FELONY,FORGERY,2025-09-30T11:51:00,SOCRATA_qgea-i56i
313682232,5,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-09-29T19:30:00,SOCRATA_qgea-i56i
313682233,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-19T12:00:00,SOCRATA_qgea-i56i
313682234,5,MANHATTAN,FELONY,FORGERY,2025-09-26T11:50:00,SOCRATA_qgea-i56i
313685241,5,MANHATTAN,FELONY,FORGERY,2025-09-30T11:50:00,SOCRATA_qgea-i56i
313688945,5,MANHATTAN,FELONY,FORGERY,2025-09-30T12:40:00,SOCRATA_qgea-i56i
313693141,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-30T12:30:00,SOCRATA_qgea-i56i
313693142,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-30T14:35:00,SOCRATA_qgea-i56i
313697953,5,MANHATTAN,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,2025-09-30T15:04:00,SOCRATA_qgea-i56i
313697954,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-30T10:25:00,SOCRATA_qgea-i56i
313702550,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-30T15:00:00,SOCRATA_qgea-i56i
313707702,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-30T15:00:00,SOCRATA_qgea-i56i
313711508,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-09-30T18:15:00,SOCRATA_qgea-i56i
313711509,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-27T18:45:00,SOCRATA_qgea-i56i
313711510,5,MANHATTAN,FELONY,ROBBERY,2025-09-30T18:45:00,SOCRATA_qgea-i56i
313720084,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-30T22:50:00,SOCRATA_qgea-i56i
313723321,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-22T21:35:00,SOCRATA_qgea-i56i
313729836,5,MANHATTAN,MISDEMEANOR,DANGEROUS DRUGS,2025-10-01T02:37:00,SOCRATA_qgea-i56i
313730821,5,MANHATTAN,FELONY,ROBBERY,2025-10-01T03:45:00,SOCRATA_qgea-i56i
313752503,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-01T00:36:00,SOCRATA_qgea-i56i
313755751,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-10-01T12:20:00,SOCRATA_qgea-i56i
313764220,5,MANHATTAN,FELONY,FORGERY,2025-10-01T12:10:00,SOCRATA_qgea-i56i
313779326,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-01T08:00:00,SOCRATA_qgea-i56i
313779327,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-30T15:33:00,SOCRATA_qgea-i56i
313789116,5,MANHATTAN,FELONY,RAPE,2025-09-21T21:30:00,SOCRATA_qgea-i56i
313789117,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-10-01T11:00:00,SOCRATA_qgea-i56i
313814257,5,MANHATTAN,MISDEMEANOR,OTHER OFFENSES RELATED TO THEFT,2025-10-02T08:53:00,SOCRATA_qgea-i56i
313814258,5,MANHATTAN,MISDEMEANOR,OTHER OFFENSES RELATED TO THEFT,2025-10-02T09:45:00,SOCRATA_qgea-i56i
313818565,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-01T04:11:00,SOCRATA_qgea-i56i
313818566,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-01T18:05:00,SOCRATA_qgea-i56i
313818567,5,MANHATTAN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-10-02T10:11:00,SOCRATA_qgea-i56i
313818568,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-10-01T11:55:00,SOCRATA_qgea-i56i
313821565,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-10-01T18:30:00,SOCRATA_qgea-i56i
313824341,5,MANHATTAN,FELONY,GRAND LARCENY,2025-10-02T12:05:00,SOCRATA_qgea-i56i
313827594,5,MANHATTAN,MISDEMEANOR,CRIMINAL TRESPASS,2025-10-02T13:20:00,SOCRATA_qgea-i56i
313830761,5,MANHATTAN,FELONY,GRAND LARCENY,2025-09-29T22:00:00,SOCRATA_qgea-i56i
313834365,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-02T08:00:00,SOCRATA_qgea-i56i
313834366,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-02T08:34:00,SOCRATA_qgea-i56i
313838037,5,MANHATTAN,MISDEMEANOR,OTHER OFFENSES RELATED TO THEFT,2025-10-02T15:35:00,SOCRATA_qgea-i56i
313838038,5,MANHATTAN,FELONY,GRAND LARCENY,2025-10-01T12:00:00,SOCRATA_qgea-i56i
313841614,5,MANHATTAN,FELONY,FORGERY,2025-10-02T15:10:00,SOCRATA_qgea-i56i
313847045,5,MANHATTAN,FELONY,MISCELLANEOUS PENAL LAW,2025-10-02T17:30:00,SOCRATA_qgea-i56i
313847047,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-10-02T08:00:00,SOCRATA_qgea-i56i
313849888,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-02T18:03:00,SOCRATA_qgea-i56i
313852586,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-02T08:56:00,SOCRATA_qgea-i56i
313855464,5,MANHATTAN,FELONY,GRAND LARCENY,2025-10-02T21:00:00,SOCRATA_qgea-i56i
313857888,5,MANHATTAN,MISDEMEANOR,DANGEROUS DRUGS,2025-10-02T17:59:00,SOCRATA_qgea-i56i
313867999,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-03T03:00:00,SOCRATA_qgea-i56i
313879111,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-02T13:30:00,SOCRATA_qgea-i56i
313881712,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-10-03T03:30:00,SOCRATA_qgea-i56i
313881713,5,MANHATTAN,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-09-26T19:00:00,SOCRATA_qgea-i56i
313885294,5,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-09-29T08:00:00,SOCRATA_qgea-i56i
313891104,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-09-27T20:04:00,SOCRATA_qgea-i56i
313891105,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-01T11:00:00,SOCRATA_qgea-i56i
313891107,5,MANHATTAN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-10-03T11:45:00,SOCRATA_qgea-i56i
313894053,5,MANHATTAN,FELONY,FORGERY,2025-10-03T14:50:00,SOCRATA_qgea-i56i
313894054,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-10-03T15:05:00,SOCRATA_qgea-i56i
313897949,5,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-10-03T11:20:00,SOCRATA_qgea-i56i
313897950,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-03T08:01:00,SOCRATA_qgea-i56i
313904440,5,MANHATTAN,FELONY,FELONY ASSAULT,2025-10-02T18:00:00,SOCRATA_qgea-i56i
313906836,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-09-30T19:00:00,SOCRATA_qgea-i56i
313909129,5,MANHATTAN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-10-03T09:30:00,SOCRATA_qgea-i56i
313912093,5,MANHATTAN,MISDEMEANOR,OTHER OFFENSES RELATED TO THEFT,2025-10-03T23:14:00,SOCRATA_qgea-i56i
313920425,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-10-04T04:12:00,SOCRATA_qgea-i56i
313920426,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-10-04T04:12:00,SOCRATA_qgea-i56i
313923396,5,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-10-04T02:00:00,SOCRATA_qgea-i56i
313926872,5,MANHATTAN,FELONY,BURGLARY,2025-10-03T16:00:00,SOCRATA_qgea-i56i
313928487,5,MANHATTAN,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-09-30T23:55:00,SOCRATA_qgea-i56i
313928488,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-10-03T19:30:00,SOCRATA_qgea-i56i
313930941,5,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-01T10:15:00,SOCRATA_qgea-i56i
313933029,5,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-10-02T13:55:00,SOCRATA_qgea-i56i
313936127,5,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-10-03T15:03:00,SOCRATA_qgea-i56i
313942901,5,MANHATTAN,FELONY,FORGERY,2025-10-04T16:45:00,SOCRATA_qgea-i56i
313942902,5,MANHATTAN,FELONY,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",2025-10-04T15:40:00,SOCRATA_qgea-i56i
313942903,5,MANHATTAN,FELONY,GRAND LARCENY,2025-10-04T02:45:00,SOCRATA_qgea-i56i
